video_duration_sec,video_view_count,video_like_count,video_share_count,video_download_count,video_comment_count
45,1160,132,7,1,0
56,5902,517,39,0,0
45,7947,1834,591,45,12
20,9720,2308,748,45,9
10,6261,91,14,2,1
31,2493,40,9,1,0
25,5874,1914,149,8,1
22,4976,240,56,3,0
40,8553,78,7,0,0
26,7593,717,264,3,0
44,5702,2351,545,10,2
53,7695,2613,445,19,0
48,9682,1019,404,5,1
50,7365,432,34,10,3
57,9514,1137,205,14,1
60,4460,442,108,6,1
17,2924,1251,255,24,9
10,3120,1372,62,11,0
43,8089,2532,495,35,6
37,3673,741,269,4,0
60,2623,689,184,15,3
24,2077,534,60,3,1
48,1848,452,137,7,1
60,7432,1749,591,21,3
54,8135,282,10,3,0
39,826,211,19,4,1
55,6528,1847,134,14,3
46,6902,1286,166,27,7
37,3954,1084,163,9,1
52,2822,187,15,2,0
47,4437,1598,505,4,0
15,8733,3536,1042,71,3
22,1687,614,187,14,1
44,5351,1869,738,9,1
60,3798,774,272,7,1
40,3622,477,149,3,1
5,2621,1150,120,6,2
11,6585,879,133,19,3
53,5576,1810,316,32,1
27,7699,942,285,12,3
38,1122,9,3,0,0
7,555,206,23,4,1
7,6706,882,61,19,1
53,4515,1566,484,32,8
52,351,22,3,0,0
49,6241,1503,381,30,6
25,3261,1177,35,27,3
48,7767,220,79,2,1
10,1863,738,223,2,0
8,7448,963,133,1,0
42,5322,1773,464,4,0
27,5407,1068,280,26,3
55,9606,3351,1128,73,23
14,1227,251,69,6,1
24,7829,3002,1114,57,13
32,1175,299,74,5,2
19,7180,1832,510,26,7
31,6476,923,82,7,1
47,7884,1357,421,17,3
21,3029,1242,91,7,1
7,4177,741,276,9,0
24,8972,73,13,1,0
38,9761,4330,905,9,2
46,6951,1595,437,3,0
13,4192,1684,330,3,1
48,5080,1133,382,26,9
60,3386,998,175,17,3
28,541,126,6,1,0
60,1971,29,3,0,0
45,4915,2134,815,25,7
51,498,176,29,4,0
7,3305,761,203,7,3
24,1809,323,44,7,1
53,4937,1421,131,18,3
8,5809,1378,122,20,6
14,9857,2524,305,12,0
15,2878,23,6,0,0
28,918,233,33,2,1
26,6843,1548,406,0,0
15,7272,1386,37,29,7
24,9493,2786,1012,27,3
45,5059,930,256,13,5
6,7087,913,101,14,3
48,448,4,2,0,0
6,6199,1102,179,11,0
26,5239,1844,35,42,12
13,2222,448,129,6,0
15,7976,2415,298,4,1
56,7848,2077,160,33,5
39,9780,2862,1105,17,5
40,7734,1300,129,28,1
28,6299,343,97,8,0
49,5192,432,20,0,0
8,9004,3544,1304,81,11
15,9714,55,18,1,0
25,1380,49,2,0,0
50,4529,544,125,12,0
24,3115,1113,324,8,2
13,7128,707,224,5,0
56,6299,756,295,2,1
56,8539,2802,132,35,12
58,6852,2882,551,40,12
25,5601,2138,661,48,0
22,7545,2406,880,49,9
42,1894,207,44,1,0
36,3250,983,355,2,0
20,7597,1108,234,26,5
12,4350,443,95,5,1
55,1270,496,10,8,2
39,2030,632,19,11,2
9,3218,436,26,9,0
16,3863,1604,309,23,4
35,4826,1438,424,11,1
59,3966,1055,275,4,1
11,9111,692,140,0,0
37,9313,1502,174,15,6
37,9730,2480,332,18,0
41,8635,3285,874,49,10
43,722,300,105,2,0
57,9635,2162,619,32,6
47,9935,2445,716,17,0
16,1549,431,11,11,1
15,3823,1122,232,2,0
49,6701,1887,680,27,2
40,8450,892,281,4,0
52,6257,1746,526,40,1
22,7871,3133,1032,77,16
5,915,192,28,2,0
23,9737,4108,335,20,2
36,8848,1276,441,24,1
9,2152,174,59,3,1
37,6524,1269,233,25,7
48,8181,76,9,0,0
37,4441,589,112,5,1
17,114,26,3,0,0
57,5783,776,84,16,5
18,7926,3479,810,69,14
43,503,93,24,1,0
21,4837,1054,104,5,0
17,4667,1180,249,18,3
46,8060,2309,673,23,6
14,7539,3125,1228,61,2
47,118,4,1,0,0
53,4081,537,25,1,0
13,4478,1936,496,40,3
27,5405,336,67,2,1
10,7540,3292,420,71,27
54,7083,2721,232,66,4
13,6429,1784,353,37,13
39,2442,658,141,11,3
46,280,10,2,0,0
39,6715,1260,6,8,3
22,1590,1,0,0,0
49,5950,660,5,13,3
39,7331,343,70,3,1
23,9079,1352,45,14,4
49,7808,3331,419,76,12
60,4289,1453,17,6,1
41,1219,15,3,0,0
11,3440,5,1,0,0
24,4884,2055,44,3,0
39,2819,1166,177,18,0
24,4128,1516,43,12,1
8,5937,1649,130,37,5
35,8172,2047,667,16,3
8,4550,1648,541,39,8
21,9508,3929,602,52,10
6,992,352,96,7,1
57,4126,331,89,4,1
34,2163,154,61,0,0
41,9296,2130,618,9,1
26,5168,1008,282,20,2
12,6690,1014,19,3,1
16,388,50,1,1,0
37,4888,712,159,2,1
51,5091,1039,197,19,1
53,1857,73,6,2,1
34,5776,207,37,1,0
55,7046,2489,415,13,3
53,5205,352,125,6,2
38,6212,1432,551,17,7
34,2467,290,46,3,1
45,1442,548,12,10,1
56,4667,1329,250,15,6
10,6788,1679,323,24,8
8,2921,309,107,4,0
35,5109,765,109,9,1
52,6496,2386,626,13,5
17,7086,1939,579,9,1
42,6640,1102,361,23,1
46,6799,155,51,3,1
52,7933,1328,504,3,0
41,1199,68,7,0,0
6,3903,1488,360,17,6
21,9374,1669,370,23,4
44,6192,2321,238,39,7
21,5384,462,175,5,2
15,515,83,7,1,0
50,5534,1045,302,16,6
8,8269,810,108,8,1
40,6399,2183,832,53,7
19,2313,276,23,6,2
26,6698,2003,59,6,1
12,7029,386,36,9,2
30,6408,2452,576,42,4
10,4762,1631,633,2,0
48,888,74,8,2,0
59,8102,1095,278,19,1
17,7514,677,198,9,0
18,3839,1461,298,8,1
20,7097,624,49,7,1
57,4081,701,40,8,1
37,2729,854,144,0,0
56,9384,477,22,2,0
28,3054,1119,437,5,0
6,2807,714,22,11,3
14,6040,2246,710,44,6
23,1111,158,61,0,0
14,7656,665,92,3,0
8,6642,1577,406,1,0
60,1798,593,235,9,2
43,60,26,3,0,0
40,2290,945,309,12,3
37,8115,3238,252,12,1
52,1976,416,86,2,1
35,6141,652,241,6,0
31,2498,913,338,8,3
10,5319,1162,457,21,1
25,1022,133,22,2,0
26,2726,680,150,12,2
26,7521,3212,999,43,2
24,7396,137,50,0,0
25,9297,1404,223,29,6
5,4860,519,150,3,0
21,5928,441,66,11,0
49,6457,241,84,4,1
56,320,47,1,1,0
45,7159,2935,755,70,27
45,4026,1561,88,8,1
33,7081,2071,325,32,3
32,1394,89,13,2,0
34,213,24,4,0,0
33,8500,174,8,1,0
21,9040,3153,308,8,2
25,4956,567,158,13,1
56,2120,432,47,7,3
35,5703,1938,769,17,2
49,1756,627,145,5,0
45,5029,353,107,8,1
46,3308,999,22,8,1
49,7783,1316,95,0,0
49,1287,238,52,6,2
54,3860,1019,154,17,5
15,7807,2183,427,8,2
49,606,2,0,0,0
18,2235,657,236,1,0
23,4870,1225,433,1,0
5,4350,747,295,17,4
5,8612,864,265,9,1
26,6779,395,54,9,2
15,994,265,60,5,1
11,3782,339,39,3,0
13,185,41,8,0,0
13,3018,576,101,11,1
11,1927,480,43,6,0
60,7426,3158,790,10,2
36,9853,3238,1149,8,0
49,2835,334,73,5,1
15,144,51,4,1,0
58,2446,32,12,0,0
35,5896,2547,168,26,6
53,7509,1968,373,41,2
60,2725,1127,274,21,8
26,6160,1535,132,20,7
46,7205,2064,745,8,2
31,5456,2137,458,11,4
6,5716,2210,209,0,0
34,1539,339,84,0,0
9,8778,2261,445,56,10
58,2359,6,1,0,0
45,8064,450,123,9,3
26,9268,1246,418,15,4
12,4115,1808,520,20,1
25,8821,397,134,8,1
34,4795,936,274,20,1
31,846,6,2,0,0
12,377,15,5,0,0
15,4308,1080,1,24,8
34,2775,45,17,0,0
6,7986,151,58,2,0
38,5433,602,187,13,1
10,8768,2118,300,30,6
16,8013,2573,631,9,0
54,1262,139,23,2,0
38,5790,1174,38,0,0
32,6014,821,182,3,1
25,342,149,38,1,0
5,9397,4015,589,63,19
30,860,32,2,0,0
35,2869,584,17,4,1
20,9697,212,9,1,0
27,6689,2639,253,50,20
42,2430,710,153,9,0
26,9123,1123,403,1,0
6,9075,2580,987,16,4
16,2653,456,106,10,3
49,7619,960,256,14,5
55,1886,323,123,4,1
40,9710,2946,931,63,15
41,1814,177,55,0,0
51,9782,4142,588,32,2
56,5989,1368,89,28,8
22,8608,3435,891,58,18
34,7082,2065,93,3,1
15,4759,1506,22,12,0
58,125,24,3,0,0
31,2362,557,5,13,2
28,1111,392,114,4,0
32,9120,112,4,0,0
6,3490,1438,213,17,3
6,8043,3187,266,77,26
5,4307,53,2,1,0
59,3175,440,97,6,1
56,4348,877,346,20,2
10,9947,2711,891,38,4
54,7372,2929,1108,21,8
49,3405,1018,298,19,3
46,5242,2298,774,27,3
39,28,9,3,0,0
30,8150,3325,130,26,7
11,8894,1757,207,22,9
9,3872,1439,449,31,5
14,1394,249,16,0,0
60,40,12,4,0,0
26,1122,466,165,10,2
44,744,149,3,1,0
37,6851,1072,115,23,9
40,9584,4160,693,19,3
24,8933,563,62,1,0
22,6492,1531,306,1,0
17,8143,1425,155,25,6
32,6271,281,31,1,0
18,9682,3904,824,91,17
11,2510,653,9,5,1
51,7883,1567,16,3,0
18,5590,1931,600,11,1
53,1781,41,3,0,0
58,7866,2096,316,3,1
36,3258,759,169,2,0
36,693,50,5,1,0
49,6792,1824,530,35,1
46,5062,1271,256,5,1
60,9335,368,32,9,0
51,3883,230,40,0,0
53,7171,446,115,10,0
48,4026,902,87,10,3
32,612,83,1,0,0
55,1188,457,95,2,0
55,388,97,2,1,0
46,1661,34,4,0,0
14,743,53,12,1,0
37,7759,1101,120,6,1
54,2343,465,182,0,0
59,9486,3130,570,4,0
40,5034,1718,341,13,1
34,1879,32,8,0,0
41,803,49,15,1,0
43,7498,302,5,6,2
27,4252,674,40,12,4
42,7763,2447,36,32,11
30,3922,768,9,11,3
26,5959,1784,13,38,15
56,5755,1574,558,21,3
59,5835,24,9,0,0
41,793,217,74,5,1
36,656,263,45,5,2
16,6032,196,21,0,0
26,9394,2521,51,5,2
47,8056,2807,26,49,14
25,8719,2346,444,54,3
25,8346,560,89,6,0
33,3289,858,171,19,3
35,1672,479,120,2,1
5,4047,183,36,3,1
52,835,134,20,2,0
30,8752,1041,409,22,8
12,2951,721,245,3,0
12,949,201,42,3,0
44,3052,1205,192,6,2
29,3177,1373,234,19,4
5,6539,1659,278,27,5
58,5030,1034,104,17,2
6,3922,793,250,5,1
11,248,49,10,1,0
41,996,87,14,2,0
29,7973,2559,531,53,11
32,9441,3892,391,34,8
45,8716,1964,117,43,9
17,3851,1157,209,2,0
24,806,128,13,1,0
22,6839,1823,503,40,6
5,3140,1217,429,26,8
23,202,76,18,1,0
48,6793,430,26,9,3
31,439,93,19,1,0
34,9882,1724,134,39,5
40,7060,1441,76,6,1
48,1026,151,38,0,0
39,5752,421,161,10,2
47,6357,1579,600,13,2
18,6789,2046,612,10,2
42,7712,2990,79,34,5
59,389,23,1,0,0
28,8271,2887,400,18,0
36,8888,1559,138,6,1
6,1239,297,26,1,0
15,3973,515,85,5,2
60,3036,1151,397,20,5
8,3700,777,231,9,3
37,8464,2895,319,62,6
48,5500,1833,294,32,0
13,2492,1004,300,12,3
9,780,292,76,2,0
57,3152,1385,47,26,5
14,2583,638,249,5,2
8,9234,2336,585,45,15
39,1859,509,2,3,0
41,2912,1051,189,6,2
54,6339,237,77,5,1
29,4453,118,16,2,0
58,959,16,6,0,0
16,499,176,12,3,0
46,5566,950,165,2,0
45,3694,1122,187,8,3
21,4061,224,15,3,0
17,9247,1372,319,34,9
55,5280,1153,117,20,4
16,9713,3032,485,18,5
41,7072,1060,200,25,7
50,1507,615,85,12,5
19,8447,805,8,19,3
35,7494,1272,2,4,1
47,3339,683,22,6,1
45,5290,423,100,8,2
6,4139,643,115,16,3
57,7225,3121,9,70,25
57,1495,93,5,1,0
20,1775,59,20,1,0
58,1818,518,206,5,1
56,5931,1240,454,23,2
9,400,41,8,1,0
41,351,18,6,0,0
58,9607,200,6,5,1
31,6535,867,285,1,0
23,131,10,0,0,0
10,3488,1216,389,10,0
7,3679,43,14,1,0
44,6302,1172,52,14,3
10,7273,129,28,0,0
33,6462,220,41,2,1
60,6772,1971,301,37,9
10,3088,15,3,0,0
29,8300,99,8,1,0
49,9761,3345,716,11,1
31,7248,1030,243,5,0
7,8798,2189,268,8,2
7,6785,124,44,0,0
8,3704,106,23,2,0
30,3220,923,169,16,4
48,4418,141,23,1,0
60,9277,935,315,17,5
40,5207,363,101,5,2
31,2888,101,14,1,0
59,9518,906,87,3,1
27,9674,125,7,1,0
11,6799,2485,770,26,8
58,9186,1084,10,9,2
14,2945,448,164,6,2
16,3785,134,4,1,0
48,6216,457,86,9,0
50,5719,2339,468,52,17
34,7430,2488,478,48,17
36,4302,148,52,3,0
53,3279,826,150,2,0
8,1334,262,55,4,0
32,3189,23,9,0,0
41,1438,105,17,1,0
39,7393,974,157,13,3
20,3040,1209,5,7,2
56,9539,3732,899,70,28
54,5627,123,23,1,0
26,5177,900,155,20,1
53,138,19,6,0,0
25,4081,224,63,1,0
49,7379,877,247,17,1
30,2464,181,43,0,0
47,7627,1780,351,13,4
35,1083,308,101,6,1
14,3418,790,160,1,0
52,9485,707,154,3,1
51,4031,1378,380,3,1
28,9262,996,44,14,2
54,9920,4375,1581,39,6
45,922,197,22,1,0
14,6282,1379,267,12,4
16,9777,4037,636,101,26
42,1377,565,90,7,2
39,4520,36,3,0,0
30,5101,1340,140,31,12
11,986,357,120,8,1
52,7431,1484,562,29,8
30,4120,1558,87,34,4
56,4672,449,26,6,0
46,6345,1513,254,19,1
58,2054,873,209,8,1
10,2113,657,235,15,3
34,4178,157,41,3,1
11,5389,1716,183,38,3
31,5429,1712,521,43,2
45,6813,1177,323,13,4
42,2729,962,378,5,1
47,4907,2096,666,15,6
32,4468,1125,268,13,0
25,8172,1751,54,15,2
38,5549,712,172,5,0
15,124,53,16,1,0
51,7148,3010,213,56,2
25,2835,399,112,5,1
37,6858,231,30,6,1
31,680,167,32,1,0
53,4043,75,10,1,0
25,6349,966,137,21,2
39,3969,246,18,4,1
27,6694,2196,4,13,2
58,3392,672,24,5,1
57,6002,75,18,1,0
23,8021,2975,845,44,17
39,3736,1191,187,25,4
38,6898,104,38,1,0
54,2127,539,11,4,1
26,9084,825,106,16,5
16,3703,32,4,1,0
8,9905,3916,480,89,5
50,60,8,0,0,0
45,7004,836,109,21,3
6,916,101,17,0,0
15,3168,769,258,15,1
10,7411,355,113,3,1
20,5143,1923,126,4,1
31,8363,2418,53,37,8
46,3362,936,312,4,1
13,3437,1102,119,27,2
17,9840,4344,918,97,13
5,6219,544,186,12,4
32,7941,739,112,3,1
44,5909,2365,288,5,1
57,7365,1786,49,4,1
22,8812,3202,791,33,11
52,7912,740,60,15,4
15,7532,2362,91,44,1
24,2183,422,3,1,0
57,7628,1018,134,9,2
49,8236,924,93,3,0
59,7818,1160,199,27,1
11,9627,1270,489,13,4
51,5039,1467,545,14,1
35,1908,542,146,13,3
58,5750,333,41,8,1
12,4903,2001,60,12,3
5,9665,2476,807,56,8
37,1714,595,65,3,0
37,6286,895,352,17,5
10,6800,1624,79,35,1
38,5475,174,64,2,1
51,2210,698,238,14,1
16,4708,1658,130,0,0
43,1891,469,91,3,1
21,135,32,0,0,0
21,5644,286,76,0,0
15,2979,1029,339,18,5
35,9252,2922,88,65,21
17,6072,1668,55,18,3
52,404,69,23,0,0
35,4454,1585,283,3,1
23,9587,405,22,9,3
56,6360,2308,451,42,13
36,3575,167,18,3,0
47,4261,686,272,4,0
53,8304,516,187,1,0
36,3070,597,133,8,1
52,2335,962,175,2,0
55,5213,1753,576,32,1
52,3940,375,69,3,1
9,8312,382,98,5,2
11,9740,3785,771,50,6
39,3512,529,17,5,1
25,7456,1801,233,17,4
6,6617,1485,364,14,5
41,2023,105,1,2,1
12,4020,583,20,14,2
57,7376,344,23,2,0
11,2405,321,3,3,1
36,3295,890,278,15,3
21,2412,975,327,20,6
51,8337,1445,250,34,12
8,8651,2182,617,16,2
15,3445,330,93,8,1
20,166,4,1,0,0
23,8157,988,321,8,2
16,921,55,19,1,0
56,1748,581,228,12,3
38,9010,3560,1340,76,24
9,9268,3029,378,67,1
6,5661,1138,405,11,0
59,6482,2197,643,8,2
48,3398,1401,280,11,3
28,5839,2274,35,53,21
23,4079,753,106,9,1
54,6493,456,96,3,1
20,2785,1015,47,18,1
52,6965,1367,522,12,2
25,9775,2918,665,2,0
48,5571,814,62,19,1
13,1428,240,2,5,1
59,9898,498,121,3,1
21,4192,985,67,18,1
54,4958,213,11,0,0
60,9128,3675,70,15,3
51,4387,1789,146,24,9
14,4094,918,306,8,2
49,2190,708,195,2,1
26,5445,1927,122,15,1
26,783,144,29,3,0
20,4035,1718,165,11,1
25,6804,245,3,2,0
39,8955,1462,418,15,6
13,283,98,27,0,0
28,274,119,40,1,0
36,4861,782,279,15,1
32,5411,1698,513,41,12
40,4850,1029,299,5,2
60,4057,1601,447,17,5
20,4273,1841,387,36,8
15,553,21,1,0,0
43,8355,223,81,3,0
25,9540,1679,14,14,2
9,2823,870,211,14,4
24,8752,574,225,6,2
43,7968,1410,340,31,3
28,5440,452,99,6,1
29,8763,3316,5,35,9
54,4249,1221,273,11,3
25,6726,2718,60,66,13
59,319,62,1,0,0
37,1857,5,0,0,0
49,9177,4000,701,53,8
21,3995,764,204,13,5
46,8595,1241,266,7,0
8,8816,2228,758,7,1
45,2603,183,64,4,0
58,386,146,4,2,0
24,7996,3020,1028,67,26
43,3603,1533,458,11,2
20,4351,205,80,0,0
16,7684,458,92,3,0
12,9183,78,6,1,0
5,6607,2813,961,26,5
18,982,188,28,1,0
5,2486,76,2,1,0
39,5851,728,50,10,1
26,1864,494,35,3,1
53,3969,1479,235,25,0
18,3865,1611,20,18,7
13,6176,1836,719,30,3
25,3054,192,3,4,1
59,6587,1221,124,4,1
21,2359,334,47,1,0
40,7108,2844,355,17,3
41,2039,742,164,18,1
26,2240,919,285,12,5
59,6798,1150,105,6,2
9,9085,3513,376,81,11
19,3806,756,5,18,2
39,5974,2624,978,56,17
40,619,105,8,0,0
35,2170,685,51,5,2
55,2402,498,131,10,2
39,1048,434,168,1,0
41,6895,1707,116,0,0
43,3967,999,94,1,0
23,1062,376,54,7,1
24,3652,724,108,18,6
50,4560,390,85,6,2
48,6334,2057,672,32,11
31,8254,1906,664,4,1
20,2898,32,8,0,0
55,3688,870,307,10,0
52,86,24,0,0,0
5,8472,2407,453,21,8
35,7165,1123,185,22,0
33,9306,167,14,3,1
36,6711,1478,491,4,1
44,2702,120,12,1,0
14,5028,734,168,7,1
14,7028,2311,481,53,4
17,2062,894,36,14,4
40,9265,3102,41,50,1
44,6270,1565,492,33,3
49,2646,584,216,1,0
39,8787,2085,524,51,10
48,9964,1030,133,23,1
19,8609,1512,0,12,4
53,773,227,64,2,0
55,4411,664,243,14,1
10,9613,2237,21,19,7
42,6278,1550,94,21,1
10,4051,1706,522,24,2
38,6285,2096,238,4,0
47,283,73,6,2,0
13,9542,2142,786,28,8
5,5474,605,29,3,1
45,8046,1992,56,46,15
29,2493,553,176,1,0
17,8477,1716,331,29,9
35,1130,446,87,8,1
45,9883,3915,560,23,3
57,6902,1856,196,35,2
56,9716,3403,287,42,10
29,9755,4062,1062,70,11
45,917,355,37,4,1
34,9111,1326,432,22,4
46,2695,375,77,4,0
54,8610,1405,505,28,4
29,3371,778,44,13,0
28,9565,3630,661,32,4
17,281,51,18,1,0
10,1696,142,44,2,1
46,7154,1448,251,20,1
7,8132,1431,553,9,3
29,9623,2358,173,5,1
53,8314,850,134,10,4
8,7705,580,14,11,3
11,9874,1538,531,18,7
28,699,85,5,2,0
58,4663,1860,606,15,6
22,2184,430,75,1,0
19,4610,1559,354,8,3
17,3434,1020,96,4,1
13,193,4,0,0,0
5,6769,1864,169,27,10
15,7689,932,105,16,1
45,333,13,2,0,0
36,4564,297,50,5,1
21,2795,1219,392,27,4
57,3967,344,69,3,1
47,6815,1703,266,6,2
44,7727,3105,376,3,0
40,144,28,4,0,0
16,9449,1637,523,4,1
6,1127,307,118,3,1
16,7325,269,35,0,0
56,4839,289,54,1,0
5,8156,1591,51,23,7
32,4300,181,58,4,0
58,522,80,6,1,
6,1551,179,54,3,1
35,2177,929,254,14,5
42,3123,656,115,5,1
21,8763,3707,261,44,12
20,2701,818,202,12,4
32,3975,1740,387,27,1
19,964,325,92,5,1
16,861,138,52,0,0
30,3764,696,104,15,2
15,9088,187,5,1,0
21,6631,2861,535,34,10
29,878,210,13,1,0
7,7768,349,134,3,1
46,5769,2505,445,34,12
38,7103,1740,255,41,3
12,7631,2935,152,44,10
60,3111,1273,134,25,9
29,5834,1196,106,10,1
47,7532,2105,223,14,4
8,1346,326,69,6,0
29,5568,763,26,15,2
12,7704,213,85,3,0
51,1476,288,106,7,2
15,6436,1162,240,8,2
34,9545,3858,322,24,5
33,7950,2789,458,48,19
31,4626,938,341,15,2
10,5658,1705,259,42,11
41,3380,1398,409,31,8
54,2675,315,65,4,1
40,8072,3585,867,74,4
37,5199,2202,572,17,3
35,680,4,0,0,0
7,3741,339,88,8,2
52,510,43,6,0,0
31,3407,693,65,13,3
52,3184,259,11,1,0
18,7861,811,137,3,1
34,4613,247,38,3,1
54,1233,402,62,10,4
7,257,35,10,0,0
47,8214,107,35,2,0
39,9892,4368,1167,99,29
50,3068,21,2,0,0
49,6819,1935,482,35,5
38,9467,1744,86,36,6
39,2357,916,76,22,1
28,803,321,72,5,1
29,4906,1732,6,34,6
11,7149,810,315,15,6
21,1947,284,76,3,0
34,2166,399,59,2,1
51,3029,603,151,6,1
19,1211,16,1,0,0
33,444,180,10,2,0
12,7078,583,136,5,1
43,4534,1137,361,23,4
25,2010,414,123,4,0
56,5204,72,10,2,1
7,1885,207,1,2,0
26,8313,2986,48,30,9
34,4138,1624,320,3,1
12,9635,69,8,1,0
35,1959,827,27,9,3
35,4860,160,39,0,0
38,9633,3755,473,71,25
56,7123,2529,101,14,2
10,8007,1913,65,37,12
34,6456,2078,805,14,1
50,7784,1289,485,7,2
7,3378,946,114,11,2
58,9602,1089,258,26,4
10,2980,301,66,3,1
49,1628,417,129,7,2
8,2443,232,2,3,1
16,3395,573,158,11,3
41,4716,577,101,13,3
20,6025,1477,266,23,6
5,2604,1006,383,19,3
39,9139,675,194,9,1
50,204,36,3,1,0
48,1400,374,100,2,0
60,1920,574,114,1,0
56,7351,2127,517,24,6
55,3568,209,82,2,0
6,1483,49,5,0,0
21,3204,476,183,10,1
33,716,306,49,0,0
53,6698,215,4,1,0
5,3876,118,16,2,0
40,3436,321,9,5,1
27,6163,1582,19,35,5
39,7980,1126,353,12,4
32,6842,735,176,8,2
44,5692,1273,172,4,0
13,6386,1773,351,12,3
53,8432,3147,753,45,3
28,2254,688,167,12,5
52,7902,1138,132,6,1
23,6268,2315,847,46,3
8,1234,75,11,1,0
45,9248,245,3,4,0
29,7512,627,45,9,1
32,1878,92,32,2,0
40,7668,3067,356,9,3
45,5487,1401,169,0,0
55,6423,494,13,12,4
58,658,143,52,2,1
18,8844,2002,404,21,1
40,5767,1999,509,30,4
11,9815,3511,465,2,0
55,9901,1083,344,9,3
51,6913,2877,625,8,1
13,3864,467,96,2,0
43,5856,1832,357,23,8
34,5107,1504,211,6,2
45,4428,196,63,2,0
57,9184,2541,651,22,5
31,451,35,6,0,0
47,832,282,44,5,1
21,3092,1069,139,8,0
39,8844,3258,588,53,7
8,3054,295,39,5,0
43,5047,1748,677,6,1
32,5580,2359,128,37,3
9,4971,1213,433,9,2
16,4747,1823,353,20,6
33,1704,636,248,13,1
52,5436,2032,277,39,10
46,8925,887,54,14,5
24,9373,1645,577,13,4
22,7292,1847,451,2,1
30,310,134,8,3,1
26,6838,2873,498,18,3
26,2462,773,145,14,5
26,5094,1943,527,3,1
44,3319,447,62,7,2
45,5151,1363,359,10,1
19,9911,216,74,4,1
22,4050,110,6,2,1
32,5868,2210,791,14,2
55,1452,217,18,4,1
19,868,162,58,1,0
54,621,75,16,1,0
19,2499,238,33,3,1
8,2955,34,5,0,0
28,3971,225,57,3,1
36,8474,478,46,11,0
27,5308,512,167,0,0
38,4605,996,156,15,2
22,7467,1448,354,11,2
50,5104,1790,199,35,9
59,1091,2,1,0,0
36,9187,3536,1183,71,18
19,6217,2020,745,47,8
57,4154,735,290,8,1
9,8712,720,17,2,0
8,4454,1000,397,18,6
13,7633,1229,182,10,4
34,9857,1185,55,24,5
36,8753,332,68,6,1
17,5825,2160,691,47,10
16,316,24,6,0,0
58,2711,694,58,6,0
41,9392,2169,586,0,0
52,9103,3312,859,28,6
23,5098,1582,419,25,6
24,5642,97,23,2,1
36,5379,1277,224,21,3
51,4115,715,227,12,4
17,8991,1276,338,30,7
44,6985,1434,86,27,10
36,7129,287,8,3,1
54,9098,493,162,9,0
24,5996,1926,47,3,1
46,8738,1981,165,4,0
20,7636,43,6,0,0
35,5915,282,43,4,0
12,7785,2846,955,56,20
5,9118,975,352,3,1
50,3502,644,6,6,0
51,7234,2162,668,38,14
25,9367,2818,1023,20,7
32,4106,608,21,5,1
27,4922,951,64,10,1
30,955,17,3,0,0
27,1166,445,13,3,0
52,5644,2078,461,49,18
48,6636,1045,371,3,0
21,1082,261,4,5,1
26,9612,2784,288,63,12
50,3606,735,112,11,3
56,7909,179,48,2,0
16,1431,205,79,1,0
16,3236,792,185,17,5
50,4206,621,36,9,1
25,5307,797,306,9,2
16,5773,1764,226,25,2
53,8918,3234,381,67,18
40,482,174,64,1,0
21,6201,2558,422,56,10
16,8112,1780,79,14,1
58,7133,771,282,16,2
48,8997,3679,1163,28,8
27,4630,1325,33,12,1
37,7437,3151,1142,21,7
15,221,87,23,1,0
53,3109,690,56,16,2
39,3425,26,9,1,0
41,4187,505,140,5,1
50,9764,848,259,9,3
14,4442,1292,310,16,3
30,8423,2312,731,39,1
55,9689,1603,109,10,3
23,3575,1537,269,27,2
49,4081,1306,471,31,8
32,1105,136,16,1,0
44,5776,1993,580,25,10
33,1291,251,8,5,1
46,9085,374,34,8,1
45,5518,2161,62,14,2
42,8666,1440,410,26,0
41,1717,150,43,3,1
57,2737,991,209,7,1
57,4850,1197,314,5,0
34,844,166,16,4,1
48,983,362,129,4,1
24,4586,1421,106,33,0
23,9813,3807,1361,32,0
29,4105,1400,61,0,0
41,2400,829,306,12,1
39,2108,111,34,1,0
25,9037,747,137,17,7
55,54,3,1,0,0
8,3938,994,330,4,1
30,6426,1047,130,14,3
32,6725,905,138,15,4
10,6734,1824,347,2,1
17,8436,1306,262,2,0
38,3543,866,223,2,0
27,8557,1927,718,17,3
39,6364,2783,126,63,23
37,5126,1598,166,6,1
16,6373,1781,654,21,6
15,561,88,21,1,0
48,4751,677,56,16,6
34,8219,2966,497,30,4
17,4840,245,70,6,2
22,8793,2966,662,60,3
59,2129,555,18,2,0
29,194,32,7,0,0
21,8382,1131,272,19,3
23,490,151,45,2,0
35,4347,1288,320,26,2
49,2225,12,3,0,0
51,191,62,18,1,0
12,7521,249,57,5,1
12,5054,1654,368,26,6
50,4722,1716,538,2,1
7,2780,843,242,19,1
46,4893,1490,326,17,3
21,2260,466,81,9,1
29,3601,1470,43,10,1
41,2732,135,27,3,1
53,4762,1065,381,22,6
51,7298,756,85,4,0
14,6337,1375,134,9,0
29,5569,1303,509,13,1
12,6428,833,71,5,1
50,338,19,1,0,0
28,3384,297,11,4,0
27,3182,693,31,1,0
16,9267,1217,132,8,1
9,3781,1465,427,13,2
7,6157,1680,16,7,0
49,2727,527,144,11,3
13,2723,703,6,3,1
28,4904,875,34,17,7
47,3146,460,133,5,1
