#,video_id,video_duration_sec,video_transcription_text,video_view_count,video_like_count,video_share_count,video_download_count,video_comment_count,deep_engagement_rate,share_to_like_ratio,is_highly_shareable,complexity_score,claim_status_opinion,verified_status_verified,author_ban_status_banned,author_ban_status_under review,llm_sentiment_score
2128,7004665039,5,a friend learned  from the news that the first commercial airplane flight lasted 23 minutes,26155.0,10831.0,2774.0,76.0,16.0,0.7422290193079717,0.256116702058905,0,0.9333333333333333,False,False,False,False,1.0
9126,2442945585,8,i discovered on the news a claim that alaska is the only u.s. state whose name can be typed on a single row on the american standard keyboard,826877.0,434218.0,43907.0,3657.0,1538.0,0.7014175022403574,0.10111741107001553,0,0.8275862068965517,False,False,False,False,1.0
10276,4663089671,5,my family understands that mice typically only live for 6 months in the wild,915.0,192.0,28.0,2.0,0.0,0.3081967213114754,0.14583333333333334,0,1.0,True,False,False,False,0.0
3342,8521030875,38,someone learned  on social media a claim that humans can’t taste food without saliva,915455.0,517986.0,103174.0,3498.0,400.0,0.9162678667984773,0.19918298950164676,0,1.0,False,False,True,False,1.0
12968,4125142846,7,our feeling is that redwoods are the tallest trees,4658.0,215.0,24.0,3.0,1.0,0.0639759553456419,0.11162790697674418,0,1.0,True,False,False,False,1.0
11277,2621993446,30,my view is that the japanese word ‘karaoke’ comes from a phrase meaning ’empty orchestra’,2304.0,939.0,286.0,20.0,3.0,0.80859375,0.3045793397231097,1,1.0,True,False,False,False,1.0
14938,8778631876,60,my family's thinking is that singapore has the fastest internet connectivity in the world.,7659.0,1383.0,457.0,4.0,1.0,0.3614048831440136,0.3304410701373825,1,0.9333333333333333,True,False,False,False,1.0
13339,9375898444,51,our hypothesis is that 1 billion cars are currently in use around the world,756.0,99.0,19.0,2.0,0.0,0.21428571428571427,0.1919191919191919,0,1.0,True,False,False,False,0.0
12491,5439504918,32,our view is that cats can't taste sweet flavors,3643.0,1110.0,339.0,13.0,4.0,0.5967609113368103,0.3054054054054054,1,1.0,True,False,False,False,0.0
8138,9910619627,31,i discovered a story mentioning that there are 7100+ islands in the philippines,234638.0,13637.0,641.0,24.0,7.0,0.0666814411987828,0.04700447312458752,0,1.0,False,False,False,False,1.0
5047,3072573236,44,i learned  from the news a claim that there are billions of eggs produced commercially each year,832049.0,6249.0,1385.0,128.0,15.0,0.013001638124677754,0.22163546167386783,0,1.0,False,False,False,False,0.0
10605,3947731833,10,my friends understand that the first cricket balls were made of tightly packed sheep wool.,3488.0,1216.0,389.0,10.0,0.0,0.6918004587155964,0.3199013157894737,1,1.0,True,False,False,False,1.0
6843,7488437012,22,a colleague read  in the media that the longest location name on the planet earth is 85 letters in english.,425534.0,121087.0,38581.0,2998.0,1635.0,0.5853680316966446,0.31862214771197567,1,0.85,False,False,False,True,1.0
13575,6875995860,53,"my friends' view is that shanghai, china has the world's longest subway system",1055.0,257.0,57.0,4.0,0.0,0.41706161137440756,0.22178988326848248,0,1.0,True,False,False,False,1.0
5953,2230703572,40,a colleague learned  online a claim that the car radio was first introduced in 1922,264050.0,173391.0,62934.0,2763.0,1075.0,1.4112175724294642,0.36296001522570376,1,0.9333333333333333,False,False,False,False,0.0
10457,3322448148,55,my friends think that an espresso maker has been sent to space,1886.0,323.0,123.0,4.0,1.0,0.3743372216330859,0.38080495356037153,1,1.0,True,False,False,False,0.0
327,4858545207,10,"a friend reported someone revealed that shanghai, china has the world's longest subway system",915801.0,399156.0,136373.0,2510.0,1492.0,0.8940686895952287,0.3416533886500516,1,1.0,False,False,True,False,1.0
9076,3119743459,42,i discovered on the news that the moon was once part of the earth,934938.0,148565.0,5412.0,1889.0,170.0,0.18269446744062173,0.0364284993100663,0,0.8571428571428571,False,False,False,False,1.0
6324,9326617764,40,a colleague learned  in a discussion board a claim that australia has the most number of beaches in the world,504322.0,22712.0,41.0,525.0,9.0,0.04843730791042231,0.001805213103205354,0,0.8,False,False,False,False,0.0
1036,3800607849,35,i mentioned an expert revealed that neptune was the first planet that was discovered before being seen through a telescope,919106.0,532193.0,28835.0,11569.0,7411.0,0.7270401890532757,0.054181471759305364,0,0.9,False,False,False,False,1.0
380,7923291540,29,a friend told me someone revealed that the scottish were the first people to fry chicken,75999.0,4140.0,786.0,68.0,36.0,0.0891327517467335,0.18985507246376812,0,0.9375,False,False,False,True,0.0
12597,4657596532,46,our thinking is that the origins of the banjo instrument begin in africa,8065.0,2948.0,18.0,29.0,7.0,0.3847489150650961,0.006105834464043419,0,0.9230769230769231,True,True,False,False,1.0
4853,3856274090,21,i learned  in a discussion board a claim that most children in the world are born on a thursday,93240.0,60794.0,3862.0,702.0,187.0,0.8028743028743028,0.06352600585584103,0,0.8421052631578947,False,False,False,False,0.0
4825,1853554712,5,i learned  in a discussion board a claim that the origins of the banjo instrument begin in africa,392440.0,190433.0,12547.0,2299.0,73.0,0.5991157884007746,0.06588668980691371,0,0.8333333333333334,False,False,False,False,1.0
17405,8506338493,23,i am willing to say that the longest commercial flight in history took around 30 hours,1796.0,429.0,53.0,10.0,4.0,0.34855233853006684,0.12354312354312354,0,1.0,True,False,False,False,0.0
15256,2505436034,39,my family's feeling is that some ants can lift up to 20 times their own body weight,7260.0,898.0,53.0,1.0,0.0,0.14600550964187328,0.05902004454342984,0,1.0,True,False,False,False,1.0
9110,9561841016,29,i discovered on the news a claim that sputnik was the first artificial satellite in space,748237.0,143010.0,46285.0,1187.0,675.0,0.3832689375157871,0.3236486958953919,1,0.9375,False,False,False,False,1.0
9691,9207748307,45,i think that no two teeth from different people will ever be alike,4807.0,1003.0,224.0,15.0,1.0,0.3582275847722072,0.22333000997008973,0,1.0,True,False,False,False,1.0
1912,5737779017,13,a friend learned  on social media a claim that melting glaciers make fizzy noises,208244.0,132267.0,17441.0,988.0,75.0,0.9013657056145675,0.1318620668798718,0,0.9285714285714286,False,False,True,False,1.0
3785,8644464165,24,someone read  online a claim that humans physically cannot hum while holding your nose,825220.0,540418.0,59580.0,9771.0,1466.0,0.9105487021642713,0.11024799322006298,0,1.0,False,False,False,False,1.0
18047,6616400412,57,my family is willing to wager that the rubik's cube is the best-selling product of all time,4410.0,1743.0,498.0,27.0,4.0,0.7541950113378685,0.2857142857142857,0,0.8947368421052632,True,False,False,False,1.0
2949,5326008098,60,a friend read  in the media that we only see the same side of the moon,706718.0,141591.0,15455.0,2763.0,699.0,0.2796631754108428,0.1091524178796675,0,0.875,False,False,False,True,0.0
2141,3574680215,36,a friend learned  from the news that redwoods are the tallest trees,551691.0,17613.0,2812.0,29.0,10.0,0.04741059759901829,0.15965480043149946,0,0.9166666666666666,False,False,False,False,1.0
10002,7761568882,18,my family thinks that the average car has more than 100 miles of code in the vehicle’s internal computer,5279.0,637.0,250.0,7.0,1.0,0.2670960409168403,0.3924646781789639,1,0.95,True,False,False,False,1.0
6467,1981067840,57,a colleague learned  from the news that the hottest planet in our solar system is venus.,856332.0,458621.0,13953.0,294.0,72.0,0.5856443528911683,0.03042381399892286,0,0.9375,False,True,False,False,0.0
10438,4748431810,34,my friends think that it is illegal to waste food in french supermarkets,2775.0,45.0,17.0,0.0,0.0,0.034594594594594595,0.37777777777777777,1,1.0,True,False,False,False,1.0
5747,5594217089,33,i read  in the news that humans physically cannot hum while holding your nose,271296.0,27397.0,3894.0,597.0,277.0,0.152689313517339,0.14213235025732746,0,1.0,False,False,False,False,1.0
8337,1855805755,28,a colleague located an article mentioning that violins are constructed from 70 individual wooden pieces,354955.0,45555.0,16370.0,242.0,125.0,0.26944542265921034,0.3593458456810449,1,1.0,False,False,False,False,1.0
18517,2486840184,52,i am convinced  that 1 billion cars are currently in use around the world,8458.0,1131.0,261.0,7.0,1.0,0.22901395128872074,0.23076923076923078,0,1.0,True,False,False,False,1.0
3121,7005695220,60,someone learned  on an internet forum that one-third of the world’s airports are located in the u.s.,588677.0,310614.0,76547.0,3750.0,953.0,0.9400927843282479,0.24643770081194022,0,0.9,False,False,False,True,1.0
12287,4168754748,19,"my hypothesis is that in japan, its considered good luck when a sumo wrestler makes your baby cry",8729.0,1258.0,398.0,10.0,2.0,0.2847978004353305,0.3163751987281399,1,1.0,True,False,False,False,0.0
8511,8066036047,43,"a colleague discovered an article claiming that cows have ""best friends"" and will get stressed when separated",650409.0,196223.0,34654.0,1975.0,793.0,0.47308078455248925,0.17660518899415462,0,1.0,False,False,False,False,1.0
10612,6669018654,29,my friends understand that the cheetah is the fastest land animal on earth,8300.0,99.0,8.0,1.0,0.0,0.015180722891566266,0.08080808080808081,0,0.9230769230769231,True,False,False,False,1.0
971,7413160279,46,i told them an expert discovered that jobs in the field of agriculture are the most prevalent types of jobs in the world,415658.0,255654.0,67577.0,4527.0,1827.0,1.1442580198143666,0.2643299146502695,0,0.782608695652174,False,False,False,False,1.0
4255,3566999725,54,someone read  in the news that the most successful predator is a wild dog,826641.0,115777.0,388.0,43.0,28.0,0.14168907663665364,0.0033512701140986554,0,0.9285714285714286,False,False,False,False,1.0
9595,3400058669,31,a colleague discovered on the radio a claim that the longest location name on the planet earth is 85 letters in english.,298836.0,179191.0,39138.0,2313.0,747.0,1.0207538583035511,0.21841498735985623,0,0.8181818181818182,False,True,False,False,1.0
18405,3003415869,14,my colleagues are willing to wager that the opposite sides of dice will always equal 7,1605.0,261.0,78.0,4.0,0.0,0.31588785046728973,0.2988505747126437,1,1.0,True,False,False,False,1.0
16526,2338648974,24,my colleagues' sentiment is that 1 billion cars are currently in use around the world,4948.0,163.0,62.0,1.0,0.0,0.07113985448666128,0.3803680981595092,1,1.0,True,False,False,False,0.0
2541,4191986133,37,a friend read  in the media a claim that the musical artist prince played 27 different instruments on his debut album,966392.0,246624.0,66651.0,2915.0,1925.0,0.4751405226864461,0.2702535033086804,0,0.9047619047619048,False,False,True,False,0.0
17097,6847977144,17,i can say that the origins of the banjo instrument begin in africa,3204.0,235.0,56.0,5.0,1.0,0.13108614232209737,0.23829787234042554,0,0.9230769230769231,True,False,False,False,1.0
468,9044000920,41,the news mentioned someone discovered that the hottest planet in our solar system is venus.,694606.0,442974.0,28056.0,21.0,4.0,0.7590101438801278,0.06333554565279226,0,0.9333333333333333,False,False,False,True,1.0
11115,4936823363,53,my colleagues feel that chihuahuas have the largest brain among dogs,8918.0,3234.0,381.0,67.0,18.0,0.5173805786050684,0.11781076066790352,0,1.0,True,False,False,True,0.0
5225,3827503446,10,"i read  online a claim that london, england has the world's oldest subway system",426403.0,81892.0,14694.0,1144.0,675.0,0.30664887442161526,0.1794314462951204,0,1.0,False,False,False,False,1.0
10145,6079841635,15,my family believes that australia has the most number of venomous snakes worldwide,963.0,32.0,4.0,1.0,0.0,0.04880581516095535,0.125,0,1.0,True,False,False,False,0.0
11513,8902762370,48,my thinking is that neptune was the first planet that was discovered before being seen through a telescope,7195.0,1452.0,566.0,30.0,4.0,0.4514246004169562,0.38980716253443526,1,0.8888888888888888,True,False,False,False,1.0
11192,7665849278,49,"my point of view is that at the first modern olympics, winners were awarded silver medals",2727.0,527.0,144.0,11.0,3.0,0.365969930326366,0.2732447817836812,0,1.0,True,False,False,False,1.0
58,7667994370,12,a friend shared with a friend that an average user spends 40% of their day on the internet,422117.0,112780.0,26052.0,1038.0,380.0,0.46150711769485714,0.2309984039723355,0,0.8888888888888888,False,False,False,False,1.0
1581,7396237156,23,"a friend learned  online a claim that the best selling single of all time is ""white christmas"" by bing crosby",548212.0,349782.0,4722.0,2377.0,1333.0,0.6817526796202928,0.013499837041357187,0,0.95,False,False,False,False,1.0
2035,9867515251,14,a friend learned  on a website that the microwave oven was an accidental invention,177017.0,23115.0,7366.0,462.0,124.0,0.2646468983205003,0.31866753190568897,1,0.9285714285714286,False,False,False,False,1.0
18869,2264167810,41,my colleagues are convinced  that bottled water has an expiration date,5198.0,2172.0,473.0,53.0,15.0,0.7272027702962678,0.21777163904235727,0,1.0,True,False,False,False,0.0
3214,2452271049,35,someone learned  from the media that human eyeballs do not grow or change their size as they age,443848.0,87108.0,10783.0,2072.0,359.0,0.2847619004704313,0.12378885980621757,0,1.0,False,False,False,False,0.0
12515,9978360352,39,our opinion is that gross domestic product (gdp) is the best financial indicator of a country's overall trade potential,9436.0,1795.0,380.0,5.0,1.0,0.3128444256040695,0.2116991643454039,0,0.95,True,False,False,False,1.0
12750,1877913783,51,our understanding is that cold water is just as cleansing as hot water,2696.0,1088.0,299.0,26.0,8.0,0.7711424332344213,0.27481617647058826,0,0.7692307692307693,True,False,False,False,1.0
4329,7918120777,33,someone read  in the media that cannonballs were the first objects thrown in international shot put events in the early 1900s,236896.0,104548.0,17658.0,761.0,498.0,0.6787830946913413,0.16889849638443585,0,0.8095238095238095,False,False,False,False,0.0
12083,4115602128,37,my reasoning is that typing keyboards were previously arranged alphabetically,8169.0,2606.0,139.0,35.0,1.0,0.38315583302729833,0.053338449731389105,0,1.0,True,False,False,False,0.0
9735,4003360035,12,i believe that there is a world championship for throwing mobile phones,5926.0,985.0,197.0,1.0,0.0,0.2664529193385083,0.2,0,1.0,True,True,False,False,-1.0
13084,8612348190,60,"our position is that there are almost 1.16 billion websites, but only about 200 million are active",4019.0,731.0,282.0,3.0,0.0,0.39462552873849216,0.3857729138166895,1,0.9444444444444444,True,False,False,False,1.0
9685,3895044659,51,i think that children are born less frequently on saturdays,5000.0,628.0,186.0,12.0,2.0,0.2452,0.2961783439490446,0,1.0,True,False,False,False,0.0
